student_id,age,gender,department,semester,entrance_score_pct,current_gpa,backlogs,study_hours_per_week,attendance_pct,assignment_submission_rate,family_income,fee_payment_delay_days,scholarship,lms_login_frequency_per_week,library_visits_per_month,extracurricular_participation,distance_from_home_km,commute_mode,mental_health_score,sleep_hours_per_night,disciplinary_actions,dropout
STU104209,22,Male,Electrical Engineering,5,64.6,4.92,1,11.9,63.3,97.0,92200,19,0,7.1,0,0,37.8,Public Transport,7.0,6.3,0,1
STU104210,19,Male,Civil Engineering,8,70.6,5.94,1,15.9,78.3,87.4,61200,32,0,9.2,4,1,9.9,Bicycle,6.6,9.8,0,0
STU104211,22,Female,Business Administration,6,60.1,4.03,2,8.2,70.8,81.8,60000,27,0,0.7,3,0,7.3,Bicycle,4.4,8.3,2,1
STU104212,20,Male,Mechanical Engineering,1,73.4,3.39,0,18.0,76.0,80.1,60000,34,0,10.8,3,0,50.0,Walking,6.2,5.9,1,0
STU104213,22,Female,Civil Engineering,6,73.4,6.42,0,0.0,75.2,81.3,77500,19,0,0.7,5,0,9.7,Bicycle,6.9,5.2,0,0
STU104214,22,Female,Computer Science,1,67.8,5.98,0,14.5,100.0,73.3,107000,34,0,13.5,12,0,2.5,Walking,4.8,5.3,3,0
STU104215,24,Female,Civil Engineering,1,60.1,4.35,2,17.5,100.0,74.6,60000,23,0,10.3,9,0,53.9,Public Transport,7.3,5.0,0,0
STU104216,21,Female,Civil Engineering,3,71.3,7.36,0,17.3,83.3,90.3,122600,16,0,9.0,10,0,7.1,Public Transport,6.7,7.8,1,0
STU104217,20,Female,Business Administration,3,63.9,3.96,0,13.9,74.2,100.0,60000,25,0,13.8,5,0,46.7,Bicycle,5.1,5.5,1,1
STU104218,21,Female,Electrical Engineering,1,70.6,2.81,1,10.4,59.9,80.8,73200,19,0,10.3,5,0,21.5,Walking,9.8,8.0,1,1
STU104219,19,Male,Mechanical Engineering,1,83.2,5.54,0,13.7,60.4,72.9,263200,20,0,12.4,8,1,23.3,Walking,5.5,8.0,0,1
STU104220,18,Male,Civil Engineering,7,55.0,1.93,3,23.6,95.8,93.5,60000,27,0,10.2,7,1,23.8,Walking,3.6,6.3,0,0
STU104221,21,Male,Business Administration,4,96.1,8.23,0,10.8,59.4,55.0,66400,39,0,5.7,7,0,86.0,Public Transport,8.0,4.5,1,0
STU104222,23,Male,Electrical Engineering,2,69.1,4.33,1,21.8,72.3,98.6,60000,62,0,17.4,15,0,31.2,Own Vehicle,6.7,7.5,0,0
STU104223,21,Male,Electronics & Communication,4,74.9,7.57,0,23.0,82.2,63.5,64100,26,0,16.2,8,1,76.9,Walking,2.2,4.9,0,1
STU104224,23,Male,Business Administration,6,61.0,6.42,0,2.8,43.6,94.9,60000,19,0,12.1,2,0,21.8,Public Transport,2.4,6.5,0,0
STU104225,19,Male,Civil Engineering,6,83.7,5.22,1,14.1,61.0,75.9,60000,24,0,10.4,3,0,10.7,Hostel,7.1,8.4,1,1
STU104226,21,Male,Mechanical Engineering,3,68.5,4.19,1,8.2,59.8,87.8,60000,22,0,13.4,9,0,16.4,Hostel,4.7,3.3,0,0
STU104227,22,Male,Electrical Engineering,2,65.3,6.08,1,4.5,69.2,100.0,60400,24,0,15.9,9,1,6.5,Own Vehicle,6.7,6.1,0,0
STU104228,20,Female,Electrical Engineering,8,63.1,6.62,0,20.5,83.6,72.4,110100,19,0,19.5,9,1,70.0,Walking,5.5,5.6,1,0
STU104229,18,Female,Computer Science,6,66.8,2.12,1,18.3,92.9,68.0,62500,30,0,6.9,8,1,125.6,Own Vehicle,7.1,5.9,1,1
STU104230,18,Female,Computer Science,8,75.0,6.45,0,16.8,70.7,86.2,118600,33,0,15.2,1,0,4.2,Walking,7.6,4.6,1,0
STU104231,24,Male,Mechanical Engineering,3,72.1,2.25,5,7.4,66.0,97.9,60000,25,0,7.6,12,0,51.6,Bicycle,1.7,9.2,0,0
STU104232,22,Female,Computer Science,1,69.5,4.68,5,16.5,70.8,77.7,60000,18,0,0.0,11,0,5.4,Hostel,3.6,6.7,0,1
STU104233,19,Female,Computer Science,4,61.5,6.67,1,5.8,67.2,83.7,60200,32,0,13.8,4,0,8.0,Hostel,9.2,3.8,0,0
STU104234,19,Male,Electronics & Communication,3,60.8,9.68,0,15.5,85.8,87.5,60000,31,0,17.3,7,0,2.1,Own Vehicle,7.0,7.0,1,0
STU104235,18,Other,Computer Science,6,64.5,4.78,1,10.4,84.8,67.9,96100,20,0,14.5,6,1,5.2,Bicycle,7.6,8.0,0,0
STU104236,24,Male,Computer Science,6,75.5,4.05,1,22.4,40.4,85.7,60000,33,0,8.8,4,0,52.1,Public Transport,10.0,6.4,0,0
STU104237,18,Female,Civil Engineering,1,77.9,5.41,1,12.5,87.5,77.1,82300,30,0,11.5,1,0,11.9,Bicycle,8.4,8.6,0,1
STU104238,23,Female,Business Administration,5,79.6,6.47,0,16.6,81.8,100.0,101200,17,0,13.5,8,0,8.8,Public Transport,6.6,3.8,2,0
STU104239,19,Male,Electronics & Communication,3,70.0,4.53,1,16.6,82.1,95.0,61000,25,0,12.5,0,1,0.2,Walking,3.8,8.0,0,1
STU104240,20,Female,Computer Science,5,74.6,4.49,3,14.5,92.0,59.1,84800,20,0,15.0,3,0,10.7,Own Vehicle,8.6,6.2,1,1
STU104241,19,Male,Electrical Engineering,4,68.0,4.76,0,15.7,55.0,80.8,60000,32,0,14.7,12,0,2.6,Hostel,8.9,5.3,0,0
STU104242,23,Male,Electronics & Communication,5,49.1,4.56,1,17.1,60.9,90.9,60000,65,0,6.7,7,0,6.9,Public Transport,6.0,7.5,0,1
STU104243,18,Male,Electronics & Communication,6,67.4,5.12,0,8.7,79.0,70.3,60600,27,0,10.1,7,0,0.7,Bicycle,10.0,7.5,1,0
STU104244,20,Male,Mechanical Engineering,3,65.5,3.83,1,17.8,46.0,66.8,60000,23,0,7.1,4,0,20.4,Bicycle,7.0,8.5,0,1
STU104245,19,Male,Business Administration,2,57.5,3.53,1,21.0,75.5,76.1,60000,21,0,10.4,0,0,16.4,Own Vehicle,6.6,8.4,1,0
STU104246,19,Female,Business Administration,6,63.2,4.39,1,17.8,90.3,88.2,60000,18,0,0.3,7,0,16.1,Hostel,9.0,6.6,1,1
STU104247,19,Male,Electronics & Communication,8,71.6,4.13,2,12.5,82.6,96.6,60000,39,0,18.8,7,0,7.4,Walking,7.0,4.4,0,0
STU104248,24,Male,Electronics & Communication,4,56.4,3.38,0,16.2,81.1,88.5,60000,24,0,6.1,9,0,8.9,Public Transport,8.1,4.1,3,1
STU104249,20,Female,Electronics & Communication,8,61.5,5.95,1,12.5,75.2,100.0,71700,23,0,7.0,4,0,27.1,Own Vehicle,2.2,4.3,1,0
STU104250,20,Male,Computer Science,2,88.6,6.72,0,14.2,74.0,74.8,60000,43,0,10.4,4,1,30.7,Own Vehicle,7.0,5.9,0,0
STU104251,20,Male,Electronics & Communication,7,50.8,1.26,2,6.7,70.2,92.1,60000,30,0,2.3,8,1,18.6,Walking,5.2,6.8,1,1
STU104252,24,Female,Business Administration,8,67.8,7.06,0,24.7,83.2,68.4,80300,19,0,8.3,0,0,9.6,Bicycle,5.6,7.2,0,0
STU104253,20,Female,Electrical Engineering,3,56.0,5.15,1,28.5,56.8,100.0,60000,21,0,10.4,9,1,43.0,Walking,6.0,7.2,0,1
STU104254,20,Male,Computer Science,2,61.0,2.67,1,10.1,99.0,100.0,64300,46,0,17.8,5,0,9.9,Walking,4.7,5.4,0,1
STU104255,20,Male,Mechanical Engineering,6,67.6,4.83,1,20.5,68.2,93.7,69500,35,0,10.3,7,0,10.4,Own Vehicle,7.7,8.3,0,1
STU104256,20,Female,Electrical Engineering,7,58.1,3.38,1,25.2,86.3,57.0,60000,29,0,7.6,15,0,6.5,Walking,3.9,8.6,0,0
STU104257,18,Female,Business Administration,1,76.9,7.23,0,8.3,81.1,95.5,60000,21,0,4.4,4,0,6.0,Hostel,3.0,5.2,0,1
STU104258,22,Male,Mechanical Engineering,6,86.2,6.3,1,0.0,62.3,70.7,60000,20,0,20.3,6,0,14.3,Own Vehicle,6.2,6.4,0,0
STU104259,18,Male,Civil Engineering,7,80.1,6.29,1,25.6,96.6,89.8,60000,18,0,10.0,6,0,7.8,Public Transport,9.2,7.4,0,0
STU104260,19,Male,Business Administration,1,82.3,6.28,2,14.9,92.1,59.2,65500,26,0,9.6,0,1,5.7,Hostel,5.2,8.4,0,0
STU104261,19,Female,Electronics & Communication,5,53.4,1.91,4,11.4,52.0,81.0,67300,23,0,1.5,8,0,33.4,Bicycle,5.5,7.3,0,1
STU104262,20,Female,Electronics & Communication,1,67.1,7.62,0,15.3,79.0,79.7,60000,20,0,12.6,0,1,5.2,Public Transport,6.1,5.7,0,0
STU104263,23,Female,Business Administration,2,75.6,7.11,0,12.4,82.9,73.3,60600,39,0,7.1,9,0,26.7,Hostel,10.0,5.2,0,0
STU104264,22,Male,Electronics & Communication,4,80.5,5.24,0,35.7,51.0,93.9,60000,21,0,17.4,3,0,77.8,Walking,8.5,5.1,0,0
STU104265,24,Female,Electrical Engineering,3,91.0,7.59,0,11.3,50.3,84.2,60000,31,0,12.3,3,0,2.8,Public Transport,5.3,6.2,0,1
STU104266,20,Female,Electronics & Communication,1,82.8,8.18,0,17.3,68.3,81.9,73300,21,0,10.6,5,0,14.8,Public Transport,6.2,5.8,0,0
STU104267,24,Male,Electrical Engineering,7,80.8,6.55,0,24.0,61.6,96.1,60000,19,0,3.4,0,1,46.1,Walking,5.1,4.8,0,0
STU104268,18,Female,Electrical Engineering,2,100.0,10.0,0,24.0,65.4,100.0,60000,18,0,9.5,5,0,20.5,Hostel,10.0,7.4,0,0
STU104269,21,Male,Civil Engineering,7,71.2,10.0,0,22.7,61.6,89.1,60000,28,0,8.9,1,1,21.6,Public Transport,3.5,6.0,0,0
STU104270,23,Male,Electrical Engineering,2,66.5,5.12,0,12.0,78.3,57.9,60000,22,0,10.6,0,1,191.4,Public Transport,4.7,7.1,0,1
STU104271,21,Female,Computer Science,5,72.1,4.84,1,13.9,66.0,59.6,73700,34,0,0.0,5,0,55.3,Bicycle,8.1,4.8,0,0
STU104272,24,Male,Business Administration,6,59.0,3.14,3,0.0,91.1,80.0,60000,30,0,4.3,10,1,9.5,Walking,9.4,7.8,1,1
STU104273,20,Other,Civil Engineering,4,70.8,2.12,1,14.5,81.0,98.4,60000,21,0,7.1,8,0,0.4,Own Vehicle,6.5,7.6,0,1
STU104274,18,Male,Electronics & Communication,4,49.3,5.94,0,15.2,91.1,87.0,66800,18,0,12.5,3,1,10.2,Public Transport,6.1,8.0,1,0
STU104275,23,Male,Electronics & Communication,7,63.6,4.53,2,20.2,53.4,88.7,60000,17,0,0.0,5,0,44.1,Hostel,6.5,6.3,1,1
STU104276,18,Male,Civil Engineering,1,68.6,6.89,0,27.6,71.2,84.1,60000,22,0,16.9,3,0,3.4,Own Vehicle,6.8,6.2,0,0
STU104277,23,Male,Civil Engineering,7,81.4,8.23,0,20.0,81.9,99.4,76500,21,0,16.2,1,1,68.0,Bicycle,10.0,7.3,0,0
STU104278,23,Male,Electronics & Communication,6,83.3,4.94,2,22.5,83.3,90.2,60000,35,0,4.2,1,1,2.6,Public Transport,7.0,8.2,1,0
STU104279,23,Female,Electrical Engineering,7,58.4,3.19,1,14.9,69.4,67.7,60000,18,0,21.9,7,1,24.7,Bicycle,5.8,6.5,0,0
STU104280,21,Male,Electronics & Communication,4,94.9,10.0,0,24.0,73.0,91.7,60000,28,0,11.2,3,0,10.7,Hostel,7.3,4.5,0,0
STU104281,24,Male,Electronics & Communication,4,71.8,5.63,0,15.1,74.5,61.9,60000,26,0,9.5,5,0,24.7,Own Vehicle,8.4,5.9,0,1
STU104282,19,Female,Electrical Engineering,5,72.9,4.77,1,23.0,74.3,89.7,60000,50,0,12.6,1,1,1.4,Own Vehicle,4.1,8.3,0,1
STU104283,21,Male,Computer Science,6,50.6,2.37,3,20.6,100.0,74.8,60000,20,0,10.9,9,0,10.6,Own Vehicle,6.7,7.5,0,1
STU104284,18,Female,Business Administration,8,62.6,4.78,4,17.7,78.4,79.4,60000,22,0,9.0,8,1,4.1,Bicycle,6.1,6.9,2,1
STU104285,23,Male,Business Administration,7,82.6,9.02,0,4.2,80.6,89.9,60000,25,0,4.6,12,1,6.4,Bicycle,4.3,5.9,1,0
STU104286,22,Male,Business Administration,1,72.0,6.86,0,22.7,62.4,89.2,60000,19,0,7.8,11,1,37.3,Walking,5.8,8.7,0,0
STU104287,23,Female,Computer Science,2,71.3,5.99,0,17.6,62.7,100.0,60000,24,0,11.8,2,1,36.3,Walking,5.6,5.2,1,1
STU104288,23,Female,Business Administration,8,72.7,8.36,0,19.9,77.0,85.5,60000,44,0,14.2,2,0,17.5,Hostel,5.3,6.5,0,0
STU104289,20,Female,Business Administration,4,52.7,6.45,1,17.2,94.3,85.8,60000,28,0,16.8,7,0,3.8,Bicycle,10.0,7.1,0,0
STU104290,18,Male,Electronics & Communication,5,68.8,6.04,0,18.4,77.2,100.0,60000,26,0,7.7,2,1,37.3,Public Transport,6.6,7.1,1,0
STU104291,24,Male,Mechanical Engineering,1,86.9,10.0,0,24.1,77.8,100.0,60000,69,0,10.4,6,1,105.6,Public Transport,6.5,5.5,0,0
STU104292,21,Female,Civil Engineering,1,83.0,6.25,0,11.7,69.6,84.7,60900,20,0,6.7,4,0,49.6,Walking,8.0,7.6,1,1
STU104293,18,Female,Mechanical Engineering,4,68.5,7.24,0,18.3,55.6,77.3,109700,16,0,15.5,9,1,10.9,Hostel,6.6,7.3,0,0
STU104294,24,Female,Computer Science,6,88.8,6.47,0,9.6,86.1,78.1,72300,27,0,8.4,9,0,0.6,Own Vehicle,5.7,6.7,0,0
STU104295,24,Female,Civil Engineering,7,54.9,5.84,0,19.0,76.4,91.8,60000,27,0,7.1,4,0,37.1,Own Vehicle,9.5,7.1,0,0
STU104296,21,Female,Electrical Engineering,8,58.3,4.27,0,16.8,86.2,81.9,60000,43,0,10.3,0,0,33.9,Public Transport,9.3,5.8,0,0
STU104297,23,Male,Electrical Engineering,2,92.4,8.13,0,10.6,82.2,58.8,60000,20,0,1.6,10,0,3.5,Public Transport,8.5,8.9,0,1
STU104298,18,Female,Computer Science,2,76.9,9.98,0,15.7,66.5,100.0,60000,27,0,12.7,3,0,72.3,Own Vehicle,6.3,8.3,1,0
STU104299,18,Male,Mechanical Engineering,5,66.5,6.85,0,11.0,83.2,97.2,60000,31,0,8.5,5,0,6.1,Bicycle,7.2,5.7,0,0
STU104300,19,Male,Computer Science,5,69.3,6.31,0,12.4,61.9,100.0,60000,18,0,23.8,5,1,4.0,Bicycle,5.1,6.3,0,0
STU104301,22,Female,Business Administration,1,60.3,3.59,2,17.5,80.0,100.0,60000,30,0,6.1,7,0,18.6,Bicycle,6.4,8.0,0,0
STU104302,18,Male,Business Administration,4,73.3,6.17,0,16.9,79.1,87.9,60000,24,0,8.7,3,0,1.5,Bicycle,4.2,7.4,0,0
STU104303,18,Male,Electronics & Communication,8,72.4,4.18,3,1.6,97.1,82.9,60000,32,0,13.9,1,0,9.5,Own Vehicle,7.6,6.7,1,1
STU104304,22,Female,Electrical Engineering,2,70.2,7.04,0,17.6,67.9,100.0,60000,23,0,13.9,6,0,18.6,Walking,9.9,5.2,1,0
STU104305,23,Female,Computer Science,7,56.1,5.87,1,12.9,59.9,64.8,60000,22,0,14.8,9,0,8.6,Bicycle,4.2,5.4,0,1
STU104306,23,Male,Civil Engineering,4,73.2,5.57,1,12.1,72.7,77.7,136600,37,0,8.2,5,1,4.9,Own Vehicle,9.7,6.6,1,0
STU104307,23,Female,Electronics & Communication,5,63.6,7.75,0,7.1,88.5,84.1,60000,21,0,4.3,5,0,3.8,Walking,7.9,8.7,0,0
STU104308,23,Male,Computer Science,6,58.2,7.09,0,14.7,40.8,98.8,60000,19,0,23.3,1,1,35.2,Public Transport,5.1,8.1,0,1
STU104309,22,Female,Business Administration,6,85.2,7.06,0,11.3,92.3,76.9,81400,17,0,12.6,8,0,48.3,Public Transport,7.2,7.4,1,0
STU104310,21,Male,Mechanical Engineering,6,96.0,8.59,0,23.9,77.1,74.3,83000,18,0,11.1,8,0,27.6,Own Vehicle,9.8,7.5,0,0
STU104311,23,Male,Electronics & Communication,1,93.3,6.52,0,2.8,64.0,78.5,60000,60,0,14.0,5,0,17.0,Hostel,8.5,3.6,0,0
STU104312,20,Male,Computer Science,3,77.8,5.79,1,8.3,73.4,90.0,91800,22,0,3.1,2,0,16.5,Bicycle,8.9,6.9,1,0
STU104313,18,Male,Mechanical Engineering,7,66.8,3.62,1,7.8,68.1,82.0,60000,24,0,7.3,6,0,32.6,Walking,5.7,6.9,0,1
STU104314,23,Male,Mechanical Engineering,1,69.2,4.77,0,16.8,62.8,63.2,90200,28,0,4.8,6,1,12.7,Bicycle,4.7,4.6,0,1
STU104315,19,Male,Computer Science,6,74.9,5.82,3,23.2,48.4,60.2,60000,22,0,9.6,5,0,0.3,Walking,6.2,9.4,0,0
STU104316,24,Female,Electronics & Communication,5,65.0,2.54,6,18.5,81.2,75.0,60000,35,0,0.7,1,0,1.2,Walking,5.8,7.2,1,1
STU104317,20,Male,Business Administration,1,85.8,7.79,0,7.3,72.2,87.5,60000,35,0,13.4,7,0,16.0,Public Transport,6.0,7.3,0,0
STU104318,23,Male,Civil Engineering,1,45.6,5.28,0,12.0,74.5,85.4,60900,19,0,15.9,6,1,15.5,Own Vehicle,5.5,5.6,0,0
STU104319,18,Female,Mechanical Engineering,8,66.5,5.3,5,9.3,84.3,67.9,60000,18,0,13.7,7,1,6.4,Own Vehicle,3.9,6.9,2,1
STU104320,22,Female,Civil Engineering,1,79.6,2.05,2,18.6,77.8,92.8,60000,18,0,11.4,5,0,6.0,Public Transport,7.8,6.7,0,1
STU104321,21,Female,Mechanical Engineering,1,59.9,4.38,2,11.9,55.2,86.5,64600,32,0,10.2,11,0,11.8,Own Vehicle,4.8,9.1,0,1
STU104322,21,Male,Mechanical Engineering,1,67.1,3.14,4,5.1,83.4,82.0,60000,27,0,6.3,5,1,3.7,Public Transport,7.6,7.8,2,1
STU104323,19,Male,Electronics & Communication,6,77.1,5.19,1,19.1,99.3,88.6,60000,32,0,11.8,11,1,82.6,Hostel,5.7,6.8,0,0
STU104324,24,Female,Civil Engineering,8,88.2,9.38,0,23.8,87.0,100.0,132300,20,0,9.5,6,1,4.2,Public Transport,6.5,4.6,0,0
STU104325,20,Female,Electrical Engineering,2,54.5,0.46,4,13.7,61.9,61.6,60000,25,0,0.0,1,1,73.0,Hostel,3.6,4.9,0,1
STU104326,23,Male,Mechanical Engineering,7,53.6,2.98,4,15.8,53.4,70.7,60000,33,0,5.3,9,1,85.8,Walking,6.7,3.2,0,1
STU104327,20,Female,Business Administration,6,58.6,6.02,0,4.5,67.4,80.0,60000,27,0,14.0,4,0,4.4,Own Vehicle,6.0,6.1,0,1
STU104328,18,Female,Civil Engineering,2,51.5,3.0,4,0.6,75.4,95.9,60000,29,0,2.8,4,0,23.9,Own Vehicle,3.8,7.2,1,1
STU104329,24,Female,Computer Science,1,52.4,2.95,3,2.1,95.5,73.4,82900,18,0,3.1,10,1,29.1,Public Transport,5.8,6.6,1,1
STU104330,19,Male,Business Administration,4,58.3,7.92,0,14.7,69.4,73.1,60000,21,0,9.0,1,0,14.6,Public Transport,4.9,7.4,0,1
STU104331,19,Female,Electronics & Communication,1,84.8,7.39,0,12.8,70.9,83.4,71500,17,0,0.0,0,1,28.1,Walking,3.6,9.3,0,1
STU104332,24,Male,Electrical Engineering,1,66.3,6.8,0,18.8,94.3,86.6,60000,19,0,13.6,5,1,44.7,Public Transport,8.2,5.3,1,0
STU104333,24,Other,Business Administration,4,70.4,6.42,0,13.6,73.9,100.0,60000,21,0,13.2,7,1,25.3,Bicycle,4.4,5.3,0,0
STU104334,24,Male,Business Administration,7,58.5,4.94,0,21.9,100.0,79.3,60000,22,0,14.7,9,1,121.7,Bicycle,7.5,6.7,1,1
STU104335,20,Male,Business Administration,8,77.6,8.23,0,21.1,77.9,74.7,65300,18,0,11.1,6,1,10.4,Public Transport,10.0,4.5,0,0
STU104336,23,Male,Mechanical Engineering,6,92.5,10.0,0,12.7,96.3,71.4,60000,31,0,5.7,0,0,7.6,Own Vehicle,4.6,6.5,0,0
STU104337,20,Female,Business Administration,3,59.3,2.05,1,8.0,83.9,77.8,60000,24,0,3.4,2,0,15.2,Public Transport,7.4,5.9,0,1
STU104338,23,Other,Electronics & Communication,3,90.7,7.2,0,1.6,89.9,100.0,75300,36,0,12.8,0,0,26.0,Bicycle,5.6,4.9,0,0
STU104339,21,Female,Business Administration,5,74.4,5.88,0,25.0,77.5,90.7,65900,21,0,13.6,0,0,10.9,Walking,7.1,4.8,0,0
STU104340,18,Female,Civil Engineering,2,70.2,4.93,2,8.4,75.4,90.0,60100,28,0,3.6,5,0,86.4,Walking,2.7,5.8,1,1
STU104341,20,Other,Electrical Engineering,5,74.8,7.55,0,4.5,85.9,85.0,60000,18,0,3.7,8,0,11.5,Public Transport,7.5,5.6,0,0
STU104342,21,Female,Electrical Engineering,7,74.7,6.39,1,15.9,89.7,85.1,60000,18,0,9.5,9,0,19.9,Walking,6.8,6.1,0,0
STU104343,19,Male,Business Administration,7,92.3,10.0,0,4.6,87.4,96.8,104300,21,0,10.7,7,1,23.6,Hostel,10.0,8.3,0,0
STU104344,20,Female,Civil Engineering,1,76.2,7.86,0,15.9,55.3,93.4,60000,31,0,14.7,3,0,15.6,Bicycle,2.4,7.9,0,1
STU104345,21,Male,Business Administration,3,76.5,8.3,0,12.6,83.6,90.2,60000,38,0,13.3,10,0,3.9,Own Vehicle,5.4,7.0,0,0
STU104346,18,Male,Civil Engineering,3,64.9,3.28,1,21.5,69.3,83.2,61700,38,0,9.2,5,1,10.8,Hostel,7.1,7.4,0,1
STU104347,19,Male,Civil Engineering,5,80.1,5.12,1,20.9,70.9,77.7,60000,18,0,14.8,6,1,2.0,Own Vehicle,8.3,5.2,1,0
STU104348,23,Male,Computer Science,2,58.5,3.52,2,22.7,83.4,87.4,152900,19,0,7.5,3,0,0.3,Own Vehicle,6.1,7.3,0,0
STU104349,20,Female,Mechanical Engineering,8,71.3,7.82,0,16.4,100.0,86.3,60000,22,0,8.5,5,0,14.9,Own Vehicle,9.2,5.2,1,0
STU104350,22,Other,Civil Engineering,8,100.0,6.45,0,9.0,76.8,100.0,60000,37,0,14.2,4,0,16.5,Hostel,6.5,7.3,0,0
STU104351,21,Male,Computer Science,3,39.9,1.7,4,7.7,100.0,92.8,60000,31,0,13.2,0,1,3.3,Walking,6.2,8.9,0,1
STU104352,21,Female,Computer Science,4,72.8,4.03,2,11.3,61.6,70.9,97700,29,0,14.1,8,0,42.2,Public Transport,2.8,7.8,1,0
STU104353,20,Male,Civil Engineering,4,73.3,10.0,0,29.0,97.2,67.5,100200,38,0,9.1,6,1,1.1,Walking,7.5,7.7,1,0
STU104354,21,Male,Electrical Engineering,1,67.3,5.15,1,13.3,84.5,77.0,60000,22,0,10.0,9,1,17.5,Own Vehicle,9.5,5.2,1,0
STU104355,23,Male,Electronics & Communication,8,67.5,6.25,1,16.1,81.4,66.8,60000,26,0,5.3,3,1,111.2,Bicycle,4.4,6.5,0,0
STU104356,24,Male,Mechanical Engineering,7,71.1,3.86,0,25.6,99.4,78.1,60000,20,0,14.5,8,1,8.6,Walking,5.8,6.9,0,0
STU104357,19,Male,Mechanical Engineering,3,67.0,6.89,0,16.8,71.1,70.5,60000,42,0,7.0,0,0,13.4,Walking,3.5,7.9,1,0
STU104358,22,Male,Computer Science,5,72.7,2.98,2,9.8,94.9,76.1,60000,26,0,0.0,8,0,9.4,Bicycle,7.2,5.6,0,0
STU104359,24,Male,Mechanical Engineering,4,64.1,3.57,0,20.1,77.1,80.3,60000,21,0,7.8,8,1,2.8,Hostel,6.3,6.4,0,0
STU104360,18,Male,Civil Engineering,2,94.3,6.37,0,12.0,71.0,87.2,60000,39,0,5.7,1,0,12.5,Walking,8.0,8.7,0,0
STU104361,23,Female,Civil Engineering,3,67.0,5.71,1,17.0,59.9,79.9,118500,18,0,0.0,10,1,19.8,Public Transport,6.4,6.7,0,1
STU104362,21,Male,Electrical Engineering,1,76.8,4.88,5,18.6,94.7,61.5,76500,17,0,5.1,12,1,19.0,Hostel,5.8,3.7,1,1
STU104363,24,Male,Computer Science,7,62.0,7.4,0,11.5,96.0,100.0,60000,36,0,13.9,3,0,10.3,Hostel,6.3,5.1,0,1
STU104364,22,Male,Business Administration,6,81.2,7.3,0,16.3,73.3,91.0,60000,21,0,12.1,11,0,32.4,Walking,7.0,5.7,0,0
STU104365,23,Male,Business Administration,8,78.8,5.2,1,26.2,86.1,74.8,60800,22,0,11.7,0,0,16.6,Hostel,6.5,5.3,0,0
STU104366,19,Male,Business Administration,1,75.0,7.6,0,10.6,81.8,71.7,60000,20,0,17.1,5,0,23.8,Bicycle,7.5,6.9,0,0
STU104367,18,Male,Electrical Engineering,6,57.7,3.98,0,24.2,75.1,63.0,60000,32,0,7.1,0,0,70.4,Own Vehicle,9.3,8.1,0,1
STU104368,24,Female,Civil Engineering,5,61.0,3.93,1,10.9,92.0,59.9,61900,22,0,3.9,9,1,49.4,Bicycle,8.4,8.3,0,0
STU104369,21,Female,Computer Science,5,90.2,8.65,0,27.6,71.2,100.0,66700,39,0,12.5,0,0,54.0,Walking,9.9,8.4,0,0
STU104370,21,Female,Business Administration,8,60.8,0.94,4,9.0,43.3,91.1,74000,29,0,10.2,0,1,50.3,Hostel,3.6,5.8,0,1
STU104371,19,Female,Computer Science,4,77.7,7.39,0,12.2,83.6,76.2,60000,22,0,3.7,7,1,31.5,Own Vehicle,5.1,6.3,0,0
STU104372,19,Male,Mechanical Engineering,2,58.7,3.55,1,25.6,79.4,100.0,63500,29,0,8.7,10,1,5.5,Public Transport,8.6,6.5,0,1
STU104373,23,Male,Business Administration,1,82.1,5.42,1,25.9,70.2,92.3,99400,27,0,12.3,4,1,21.9,Bicycle,4.4,10.0,0,1
STU104374,20,Male,Electronics & Communication,4,61.8,8.07,0,20.7,67.5,88.0,60000,22,0,11.4,6,0,25.3,Walking,9.9,7.1,0,0
STU104375,22,Male,Business Administration,2,58.4,3.83,2,7.4,55.2,93.9,184400,18,0,12.9,13,1,27.0,Public Transport,5.4,6.4,0,0
STU104376,20,Male,Mechanical Engineering,2,61.5,6.45,0,15.6,74.9,94.3,60000,27,0,6.6,2,0,9.9,Public Transport,6.3,5.4,0,0
STU104377,19,Male,Computer Science,2,63.4,5.52,1,15.0,66.2,85.3,60000,19,0,2.5,2,0,27.0,Hostel,5.8,8.2,0,1
STU104378,19,Female,Computer Science,3,74.9,6.6,0,9.0,93.5,81.4,60000,73,0,5.4,10,1,5.1,Public Transport,5.8,5.0,1,0
STU104379,24,Male,Computer Science,1,70.8,5.27,1,19.9,85.7,81.4,60000,19,0,13.9,6,0,7.8,Bicycle,9.8,6.9,1,0
STU104380,24,Male,Computer Science,4,56.9,4.06,0,9.6,73.2,60.9,68500,21,0,15.2,11,1,2.4,Walking,9.3,6.5,0,0
STU104381,18,Female,Mechanical Engineering,6,69.7,8.02,0,6.0,87.3,73.0,80700,25,0,9.2,0,0,35.2,Own Vehicle,10.0,6.2,0,0
STU104382,20,Male,Computer Science,3,56.3,5.99,0,3.7,78.5,100.0,60000,22,0,17.6,0,0,23.1,Own Vehicle,10.0,9.1,0,0
STU104383,21,Female,Electrical Engineering,2,77.7,5.42,0,27.0,76.2,72.6,60000,21,0,9.2,0,0,4.1,Public Transport,5.7,7.3,0,0
STU104384,20,Female,Mechanical Engineering,5,79.9,4.72,1,11.4,77.7,55.2,154700,15,0,7.0,8,0,9.8,Public Transport,4.6,7.9,0,0
